path,class
dataset/ImageDataset/normal/Normal_Videos_935_x2643575.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264162.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x264626.0.jpg,normal
dataset/ImageDataset/crime/Burglary075_x264199.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_365_x264112.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641292.0.jpg,normal
dataset/ImageDataset/crime/Burglary088_x26467.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x264109.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2643449.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264646.0.jpg,crime
dataset/ImageDataset/crime/Stealing002_x26475.0.jpg,crime
dataset/ImageDataset/crime/Burglary074_x26438.0.jpg,crime
dataset/ImageDataset/crime/Stealing067_x26466.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_576_x264319.0.jpg,normal
dataset/ImageDataset/crime/Stealing007_x26469.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_576_x264277.0.jpg,normal
dataset/ImageDataset/crime/Burglary100_x264116.0.jpg,crime
dataset/ImageDataset/crime/Burglary096_x264133.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x2641301.0.jpg,crime
dataset/ImageDataset/crime/Burglary065_x26432.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_783_x264312.0.jpg,normal
dataset/ImageDataset/crime/Burglary085_x26485.0.jpg,crime
dataset/ImageDataset/crime/Stealing020_x26438.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x2647.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_885_x2641.0.jpg,normal
dataset/ImageDataset/crime/Burglary057_x264151.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x2641221.0.jpg,crime
dataset/ImageDataset/crime/Burglary060_x2647.0.jpg,crime
dataset/ImageDataset/crime/Burglary075_x264194.0.jpg,crime
dataset/ImageDataset/crime/Burglary089_x26426.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_944_x264202.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2643001.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264645.0.jpg,crime
dataset/ImageDataset/crime/Burglary052_x264274.0.jpg,crime
dataset/ImageDataset/crime/Stealing007_x26473.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x264245.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_911_x26425.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_801_x26490.0.jpg,normal
dataset/ImageDataset/crime/Stealing043_x26456.0.jpg,crime
dataset/ImageDataset/crime/Burglary062_x264326.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_871_x26460.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641371.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_925_x264210.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2644.0.jpg,normal
dataset/ImageDataset/crime/Burglary076_x264267.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641000.0.jpg,normal
dataset/ImageDataset/crime/Stealing012_x26439.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642625.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_871_x264125.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642707.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_175_x264208.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_906_x26413.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_798_x264167.0.jpg,normal
dataset/ImageDataset/crime/Burglary069_x2645.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_251_x2649.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_656_x26414.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_478_x26488.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_877_x264281.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_888_x2643.0.jpg,normal
dataset/ImageDataset/crime/Stealing086_x264555.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_801_x2642.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_944_x264233.0.jpg,normal
dataset/ImageDataset/crime/Burglary069_x26461.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x26484.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x264872.0.jpg,normal
dataset/ImageDataset/crime/Stealing077_x264131.0.jpg,crime
dataset/ImageDataset/crime/Burglary096_x264109.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642068.0.jpg,normal
dataset/ImageDataset/crime/Stealing042_x264100.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2643494.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264472.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642933.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642583.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x2641036.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_798_x264184.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264435.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_175_x264139.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x264177.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643134.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643536.0.jpg,normal
dataset/ImageDataset/crime/Stealing053_x264407.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_798_x26413.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x264780.0.jpg,normal
dataset/ImageDataset/crime/Burglary091_x26429.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_722_x264289.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x264789.0.jpg,normal
dataset/ImageDataset/crime/Burglary062_x264141.0.jpg,crime
dataset/ImageDataset/crime/Stealing049_x26442.0.jpg,crime
dataset/ImageDataset/crime/Burglary084_x26488.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264636.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_944_x264227.0.jpg,normal
dataset/ImageDataset/crime/Burglary057_x26495.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642306.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_210_x26420.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_927_x26417.0.jpg,normal
dataset/ImageDataset/crime/Burglary091_x26436.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642831.0.jpg,normal
dataset/ImageDataset/crime/Stealing045_x264304.0.jpg,crime
dataset/ImageDataset/crime/Stealing021_x26488.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_798_x264115.0.jpg,normal
dataset/ImageDataset/crime/Burglary076_x264219.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642267.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643040.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641667.0.jpg,normal
dataset/ImageDataset/crime/Burglary056_x26435.0.jpg,crime
dataset/ImageDataset/crime/Stealing089_x264153.0.jpg,crime
dataset/ImageDataset/crime/Burglary083_x2644.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264172.0.jpg,crime
dataset/ImageDataset/crime/Stealing084_x264496.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x264736.0.jpg,crime
dataset/ImageDataset/crime/Stealing028_x26419.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x264175.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264863.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x2641260.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_175_x26489.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264589.0.jpg,crime
dataset/ImageDataset/crime/Stealing045_x26440.0.jpg,crime
dataset/ImageDataset/crime/Stealing084_x264383.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_576_x264112.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_944_x264237.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264802.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642937.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643308.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x264251.0.jpg,normal
dataset/ImageDataset/crime/Burglary100_x264118.0.jpg,crime
dataset/ImageDataset/crime/Stealing053_x264427.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_210_x264119.0.jpg,normal
dataset/ImageDataset/crime/Burglary079_x264275.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_175_x26425.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264556.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x26482.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264611.0.jpg,crime
dataset/ImageDataset/crime/Burglary075_x264475.0.jpg,crime
dataset/ImageDataset/crime/Stealing043_x26463.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_603_x26442.0.jpg,normal
dataset/ImageDataset/crime/Stealing084_x264274.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_576_x264199.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_722_x26442.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2643268.0.jpg,normal
dataset/ImageDataset/crime/Stealing027_x26440.0.jpg,crime
dataset/ImageDataset/crime/Burglary058_x26493.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641958.0.jpg,normal
dataset/ImageDataset/crime/Burglary058_x264289.0.jpg,crime
dataset/ImageDataset/crime/Stealing045_x26453.0.jpg,crime
dataset/ImageDataset/crime/Burglary076_x264101.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641753.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642223.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641138.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_903_x26417.0.jpg,normal
dataset/ImageDataset/crime/Burglary069_x2641.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642147.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x264219.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2643480.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_783_x26490.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2643213.0.jpg,normal
dataset/ImageDataset/crime/Stealing053_x26415.0.jpg,crime
dataset/ImageDataset/crime/Stealing004_x26490.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641550.0.jpg,normal
dataset/ImageDataset/crime/Stealing019_x26443.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_906_x26417.0.jpg,normal
dataset/ImageDataset/crime/Burglary052_x264273.0.jpg,crime
dataset/ImageDataset/crime/Stealing089_x26456.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642888.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x2641435.0.jpg,crime
dataset/ImageDataset/crime/Burglary076_x264317.0.jpg,crime
dataset/ImageDataset/crime/Stealing053_x26451.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_722_x264183.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641391.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_758_x26434.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x2641037.0.jpg,normal
dataset/ImageDataset/crime/Stealing015_x26416.0.jpg,crime
dataset/ImageDataset/crime/Burglary051_x26422.0.jpg,crime
dataset/ImageDataset/crime/Stealing020_x264121.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_210_x264120.0.jpg,normal
dataset/ImageDataset/crime/Stealing089_x264387.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_901_x26414.0.jpg,normal
dataset/ImageDataset/crime/Burglary062_x26497.0.jpg,crime
dataset/ImageDataset/crime/Stealing068_x264213.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x2641087.0.jpg,normal
dataset/ImageDataset/crime/Burglary089_x2649.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2641342.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264939.0.jpg,normal
dataset/ImageDataset/crime/Burglary082_x26445.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x2641146.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642010.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x2641085.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264237.0.jpg,crime
dataset/ImageDataset/crime/Stealing037_x264147.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264742.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x264437.0.jpg,crime
dataset/ImageDataset/crime/Stealing052_x2645.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2641864.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264523.0.jpg,crime
dataset/ImageDataset/crime/Burglary062_x264126.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_203_x26444.0.jpg,normal
dataset/ImageDataset/crime/Burglary058_x26473.0.jpg,crime
dataset/ImageDataset/crime/Burglary077_x26433.0.jpg,crime
dataset/ImageDataset/crime/Stealing089_x264266.0.jpg,crime
dataset/ImageDataset/crime/Burglary052_x264292.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x26419.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642425.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_880_x2646.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_182_x26493.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_246_x26456.0.jpg,normal
dataset/ImageDataset/crime/Stealing086_x26430.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_247_x26411.0.jpg,normal
dataset/ImageDataset/crime/Burglary079_x26459.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_576_x26422.0.jpg,normal
dataset/ImageDataset/crime/Stealing086_x264465.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x2641598.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_196_x26439.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642851.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642282.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_926_x26410.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_927_x26434.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264106.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_925_x26426.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264895.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_758_x26443.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_894_x26476.0.jpg,normal
dataset/ImageDataset/crime/Stealing086_x264277.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_478_x264140.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264251.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642246.0.jpg,normal
dataset/ImageDataset/crime/Stealing058_x26412.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x264157.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_210_x26483.0.jpg,normal
dataset/ImageDataset/crime/Burglary071_x26467.0.jpg,crime
dataset/ImageDataset/crime/Burglary079_x264405.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x26485.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_944_x264142.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264253.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_933_x26429.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x26469.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_887_x264230.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642767.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x2641143.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_877_x264149.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x264267.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642541.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264958.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_365_x26496.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_882_x26423.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642464.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264758.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_203_x26452.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_880_x26434.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_576_x264350.0.jpg,normal
dataset/ImageDataset/crime/Burglary053_x26417.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_246_x264102.0.jpg,normal
dataset/ImageDataset/crime/Stealing023_x26472.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_478_x264150.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x264804.0.jpg,normal
dataset/ImageDataset/crime/Stealing013_x264157.0.jpg,crime
dataset/ImageDataset/crime/Burglary075_x264120.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_887_x264241.0.jpg,normal
dataset/ImageDataset/crime/Stealing053_x264430.0.jpg,crime
dataset/ImageDataset/crime/Burglary079_x264327.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642318.0.jpg,normal
dataset/ImageDataset/crime/Burglary073_x26477.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642409.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641937.0.jpg,normal
dataset/ImageDataset/crime/Stealing079_x26434.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641373.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_203_x26428.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2642014.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264435.0.jpg,normal
dataset/ImageDataset/crime/Stealing089_x264238.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_478_x2649.0.jpg,normal
dataset/ImageDataset/crime/Burglary088_x2648.0.jpg,crime
dataset/ImageDataset/crime/Stealing020_x264123.0.jpg,crime
dataset/ImageDataset/crime/Stealing053_x264258.0.jpg,crime
dataset/ImageDataset/crime/Burglary070_x2642.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2641387.0.jpg,normal
dataset/ImageDataset/crime/Stealing077_x264470.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2643273.0.jpg,normal
dataset/ImageDataset/crime/Stealing089_x26455.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_874_x26483.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2642705.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2643044.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641776.0.jpg,normal
dataset/ImageDataset/crime/Stealing044_x264101.0.jpg,crime
dataset/ImageDataset/crime/Burglary058_x264113.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x2641010.0.jpg,normal
dataset/ImageDataset/crime/Stealing050_x264106.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642001.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264661.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2642064.0.jpg,normal
dataset/ImageDataset/crime/Stealing077_x264364.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2641700.0.jpg,normal
dataset/ImageDataset/crime/Stealing004_x26426.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2643329.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641925.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264561.0.jpg,crime
dataset/ImageDataset/crime/Stealing084_x264310.0.jpg,crime
dataset/ImageDataset/crime/Burglary064_x2641451.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2643588.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_903_x26412.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264791.0.jpg,normal
dataset/ImageDataset/crime/Burglary083_x264144.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2641374.0.jpg,normal
dataset/ImageDataset/crime/Stealing089_x2646.0.jpg,crime
dataset/ImageDataset/crime/Burglary076_x264111.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_696_x26460.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_722_x264245.0.jpg,normal
dataset/ImageDataset/crime/Stealing004_x264198.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x264104.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_934_x26437.0.jpg,normal
dataset/ImageDataset/crime/Stealing086_x264504.0.jpg,crime
dataset/ImageDataset/crime/Burglary084_x26496.0.jpg,crime
dataset/ImageDataset/crime/Burglary052_x264212.0.jpg,crime
dataset/ImageDataset/crime/Burglary056_x26412.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x26477.0.jpg,normal
dataset/ImageDataset/crime/Burglary079_x26484.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_722_x264210.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x264825.0.jpg,crime
dataset/ImageDataset/crime/Burglary076_x26475.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_783_x264203.0.jpg,normal
dataset/ImageDataset/crime/Stealing053_x264264.0.jpg,crime
dataset/ImageDataset/crime/Burglary083_x264182.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_576_x26487.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264795.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_641_x26440.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643185.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641818.0.jpg,normal
dataset/ImageDataset/crime/Burglary079_x264353.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2643209.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x264135.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x264247.0.jpg,crime
dataset/ImageDataset/crime/Stealing089_x264421.0.jpg,crime
dataset/ImageDataset/crime/Stealing042_x26422.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_880_x264292.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x264846.0.jpg,normal
dataset/ImageDataset/crime/Burglary078_x2649.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2643492.0.jpg,normal
dataset/ImageDataset/crime/Stealing077_x264301.0.jpg,crime
dataset/ImageDataset/crime/Stealing088_x26475.0.jpg,crime
dataset/ImageDataset/crime/Burglary055_x26475.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x264794.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264468.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x2641306.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_417_x2644.0.jpg,normal
dataset/ImageDataset/crime/Burglary091_x26420.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641610.0.jpg,normal
dataset/ImageDataset/crime/Burglary058_x26438.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_890_x2643.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x264152.0.jpg,crime
dataset/ImageDataset/crime/Burglary083_x26491.0.jpg,crime
dataset/ImageDataset/crime/Burglary058_x264254.0.jpg,crime
dataset/ImageDataset/crime/Stealing043_x26452.0.jpg,crime
dataset/ImageDataset/crime/Stealing079_x2645.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_603_x26425.0.jpg,normal
dataset/ImageDataset/crime/Stealing014_x26462.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642816.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x2645.0.jpg,crime
dataset/ImageDataset/crime/Stealing012_x2649.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_940_x264824.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_247_x264121.0.jpg,normal
dataset/ImageDataset/crime/Burglary057_x264180.0.jpg,crime
dataset/ImageDataset/crime/Burglary096_x26449.0.jpg,crime
dataset/ImageDataset/crime/Stealing045_x264106.0.jpg,crime
dataset/ImageDataset/crime/Burglary085_x26417.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x264580.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2643418.0.jpg,normal
dataset/ImageDataset/crime/Stealing088_x264215.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641237.0.jpg,normal
dataset/ImageDataset/crime/Stealing053_x26467.0.jpg,crime
dataset/ImageDataset/crime/Stealing006_x26438.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641307.0.jpg,normal
dataset/ImageDataset/crime/Stealing089_x264175.0.jpg,crime
dataset/ImageDataset/crime/Stealing037_x2644.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642033.0.jpg,normal
dataset/ImageDataset/crime/Burglary095_x2641099.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_478_x26445.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_935_x2641961.0.jpg,normal
dataset/ImageDataset/crime/Burglary065_x2647.0.jpg,crime
dataset/ImageDataset/crime/Burglary095_x26434.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_887_x26448.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_924_x2641456.0.jpg,normal
dataset/ImageDataset/crime/Burglary087_x26471.0.jpg,crime
dataset/ImageDataset/crime/Burglary096_x264120.0.jpg,crime
dataset/ImageDataset/crime/Burglary058_x264255.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_924_x2642340.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_877_x264163.0.jpg,normal
dataset/ImageDataset/crime/Burglary058_x26420.0.jpg,crime
dataset/ImageDataset/crime/Burglary090_x2648.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2641876.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_247_x26450.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_940_x264238.0.jpg,normal
dataset/ImageDataset/crime/Burglary062_x264344.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_935_x2643419.0.jpg,normal
dataset/ImageDataset/crime/Stealing020_x264155.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_925_x264252.0.jpg,normal
dataset/ImageDataset/normal/Normal_Videos_246_x26449.0.jpg,normal
dataset/ImageDataset/crime/Burglary064_x264296.0.jpg,crime
dataset/ImageDataset/crime/Stealing089_x26436.0.jpg,crime
dataset/ImageDataset/normal/Normal_Videos_780_x2641.0.jpg,normal
