videos,true labels,predicted labels
Stealing100_x264_fr93.jpg,1,1
Stealing100_x264_fr94.jpg,1,1
Stealing100_x264_fr95.jpg,1,1
Stealing100_x264_fr96.jpg,1,1
Stealing100_x264_fr97.jpg,1,1
Stealing100_x264_fr98.jpg,1,1
Stealing100_x264_fr99.jpg,1,1
Stealing101_x264_fr1.jpg,1,1
Stealing101_x264_fr10.jpg,1,1
Stealing101_x264_fr11.jpg,1,1
Stealing101_x264_fr12.jpg,1,1
Stealing101_x264_fr13.jpg,1,1
Stealing101_x264_fr14.jpg,1,1
Stealing101_x264_fr15.jpg,1,1
Stealing101_x264_fr16.jpg,1,1
Stealing101_x264_fr17.jpg,1,1
Stealing101_x264_fr18.jpg,1,1
Stealing101_x264_fr19.jpg,1,1
Stealing101_x264_fr2.jpg,1,1
Stealing101_x264_fr20.jpg,1,1
Stealing101_x264_fr21.jpg,1,1
Stealing101_x264_fr22.jpg,1,1
Stealing101_x264_fr23.jpg,1,1
Stealing101_x264_fr24.jpg,1,1
Stealing101_x264_fr25.jpg,1,1
Stealing101_x264_fr26.jpg,1,1
Stealing101_x264_fr27.jpg,1,1
Stealing101_x264_fr3.jpg,1,1
Stealing101_x264_fr4.jpg,1,1
Stealing101_x264_fr5.jpg,1,1
Stealing101_x264_fr6.jpg,1,1
Stealing101_x264_fr7.jpg,1,1
Stealing101_x264_fr8.jpg,1,1
Stealing101_x264_fr9.jpg,1,1
Stealing102_x264_fr1.jpg,1,1
Stealing102_x264_fr10.jpg,1,1
Stealing102_x264_fr11.jpg,1,1
Stealing102_x264_fr12.jpg,1,1
Stealing102_x264_fr13.jpg,1,1
Stealing102_x264_fr14.jpg,1,1
Stealing102_x264_fr15.jpg,1,1
Stealing102_x264_fr2.jpg,1,1
Stealing102_x264_fr3.jpg,1,1
Stealing102_x264_fr4.jpg,1,1
Stealing102_x264_fr5.jpg,1,1
Stealing102_x264_fr6.jpg,1,1
Stealing102_x264_fr7.jpg,1,1
Stealing102_x264_fr8.jpg,1,1
Stealing102_x264_fr9.jpg,1,1
Stealing103_x264_fr1.jpg,1,1
Stealing103_x264_fr10.jpg,1,1
Stealing103_x264_fr100.jpg,1,1
Stealing103_x264_fr101.jpg,1,1
Stealing103_x264_fr102.jpg,1,1
Stealing103_x264_fr103.jpg,1,1
Stealing103_x264_fr104.jpg,1,1
Stealing103_x264_fr105.jpg,1,1
Stealing103_x264_fr106.jpg,1,1
Stealing103_x264_fr107.jpg,1,1
Stealing103_x264_fr108.jpg,1,1
Stealing103_x264_fr109.jpg,1,1
Stealing103_x264_fr11.jpg,1,1
Stealing103_x264_fr110.jpg,1,1
Stealing103_x264_fr111.jpg,1,1
Stealing103_x264_fr112.jpg,1,1
Stealing103_x264_fr113.jpg,1,1
Stealing103_x264_fr114.jpg,1,1
Stealing103_x264_fr115.jpg,1,1
Stealing103_x264_fr116.jpg,1,1
Stealing103_x264_fr117.jpg,1,1
Stealing103_x264_fr118.jpg,1,1
Stealing103_x264_fr119.jpg,1,1
Stealing103_x264_fr12.jpg,1,1
Stealing103_x264_fr120.jpg,1,1
Stealing103_x264_fr121.jpg,1,1
Stealing103_x264_fr122.jpg,1,1
Stealing103_x264_fr123.jpg,1,1
Stealing103_x264_fr124.jpg,1,1
Stealing103_x264_fr125.jpg,1,1
Stealing103_x264_fr126.jpg,1,1
Stealing103_x264_fr127.jpg,1,1
Stealing103_x264_fr128.jpg,1,1
Stealing103_x264_fr129.jpg,1,1
Stealing103_x264_fr13.jpg,1,1
Stealing103_x264_fr130.jpg,1,1
Stealing103_x264_fr131.jpg,1,1
Stealing103_x264_fr132.jpg,1,1
Stealing103_x264_fr133.jpg,1,1
Stealing103_x264_fr134.jpg,1,1
Stealing103_x264_fr135.jpg,1,1
Stealing103_x264_fr136.jpg,1,1
Stealing103_x264_fr137.jpg,1,1
Stealing103_x264_fr138.jpg,1,1
Stealing103_x264_fr139.jpg,1,1
Stealing103_x264_fr14.jpg,1,1
Stealing103_x264_fr140.jpg,1,1
Stealing103_x264_fr141.jpg,1,1
Stealing103_x264_fr142.jpg,1,1
Stealing103_x264_fr143.jpg,1,1
Stealing103_x264_fr144.jpg,1,1
Stealing103_x264_fr145.jpg,1,1
Stealing103_x264_fr146.jpg,1,1
Stealing103_x264_fr147.jpg,1,1
Stealing103_x264_fr148.jpg,1,1
Stealing103_x264_fr149.jpg,1,1
Stealing103_x264_fr15.jpg,1,1
Stealing103_x264_fr150.jpg,1,1
Stealing103_x264_fr151.jpg,1,1
Stealing103_x264_fr152.jpg,1,1
Stealing103_x264_fr153.jpg,1,1
Stealing103_x264_fr154.jpg,1,1
Stealing103_x264_fr155.jpg,1,1
Stealing103_x264_fr156.jpg,1,1
Stealing103_x264_fr157.jpg,1,1
Stealing103_x264_fr158.jpg,1,1
Stealing103_x264_fr159.jpg,1,1
Stealing103_x264_fr16.jpg,1,1
Stealing103_x264_fr160.jpg,1,1
Stealing103_x264_fr161.jpg,1,1
Stealing103_x264_fr162.jpg,1,1
Stealing103_x264_fr163.jpg,1,1
Stealing103_x264_fr164.jpg,1,1
Stealing103_x264_fr165.jpg,1,1
Stealing103_x264_fr166.jpg,1,1
Stealing103_x264_fr167.jpg,1,1
Stealing103_x264_fr168.jpg,1,1
Stealing103_x264_fr169.jpg,1,1
Stealing103_x264_fr17.jpg,1,1
Stealing103_x264_fr170.jpg,1,1
Stealing103_x264_fr171.jpg,1,1
Stealing103_x264_fr172.jpg,1,1
Stealing103_x264_fr173.jpg,1,1
Stealing103_x264_fr174.jpg,1,1
Stealing103_x264_fr175.jpg,1,1
Stealing103_x264_fr176.jpg,1,1
Stealing103_x264_fr177.jpg,1,1
Stealing103_x264_fr178.jpg,1,1
Stealing103_x264_fr179.jpg,1,1
Stealing103_x264_fr18.jpg,1,1
Stealing103_x264_fr180.jpg,1,1
Stealing103_x264_fr181.jpg,1,1
Stealing103_x264_fr182.jpg,1,1
Stealing103_x264_fr183.jpg,1,1
Stealing103_x264_fr184.jpg,1,1
Stealing103_x264_fr185.jpg,1,1
Stealing103_x264_fr186.jpg,1,1
Stealing103_x264_fr187.jpg,1,1
Stealing103_x264_fr188.jpg,1,1
Stealing103_x264_fr189.jpg,1,1
Stealing103_x264_fr19.jpg,1,1
Stealing103_x264_fr190.jpg,1,1
Stealing103_x264_fr191.jpg,1,1
Stealing103_x264_fr192.jpg,1,1
Stealing103_x264_fr193.jpg,1,1
Stealing103_x264_fr194.jpg,1,1
Stealing103_x264_fr195.jpg,1,1
Stealing103_x264_fr196.jpg,1,1
Stealing103_x264_fr197.jpg,1,1
Stealing103_x264_fr198.jpg,1,1
Stealing103_x264_fr199.jpg,1,1
Stealing103_x264_fr2.jpg,1,1
Stealing103_x264_fr20.jpg,1,1
Stealing103_x264_fr200.jpg,1,1
Stealing103_x264_fr201.jpg,1,1
Stealing103_x264_fr202.jpg,1,1
Stealing103_x264_fr203.jpg,1,1
Stealing103_x264_fr204.jpg,1,1
Stealing103_x264_fr205.jpg,1,1
Stealing103_x264_fr206.jpg,1,1
Stealing103_x264_fr207.jpg,1,1
Stealing103_x264_fr208.jpg,1,1
Stealing103_x264_fr209.jpg,1,1
Stealing103_x264_fr21.jpg,1,1
Stealing103_x264_fr210.jpg,1,1
Stealing103_x264_fr211.jpg,1,1
Stealing103_x264_fr212.jpg,1,1
Stealing103_x264_fr213.jpg,1,1
Stealing103_x264_fr214.jpg,1,1
Stealing103_x264_fr215.jpg,1,1
Stealing103_x264_fr216.jpg,1,1
Stealing103_x264_fr217.jpg,1,1
Stealing103_x264_fr218.jpg,1,1
Stealing103_x264_fr219.jpg,1,1
Stealing103_x264_fr22.jpg,1,1
Stealing103_x264_fr220.jpg,1,1
Stealing103_x264_fr221.jpg,1,1
Stealing103_x264_fr222.jpg,1,1
Stealing103_x264_fr223.jpg,1,1
Stealing103_x264_fr224.jpg,1,1
Stealing103_x264_fr225.jpg,1,1
Stealing103_x264_fr226.jpg,1,1
Stealing103_x264_fr227.jpg,1,1
Stealing103_x264_fr228.jpg,1,1
Stealing103_x264_fr229.jpg,1,1
Stealing103_x264_fr23.jpg,1,1
Stealing103_x264_fr230.jpg,1,1
Stealing103_x264_fr24.jpg,1,1
Stealing103_x264_fr25.jpg,1,1
Stealing103_x264_fr26.jpg,1,1
Stealing103_x264_fr27.jpg,1,1
Stealing103_x264_fr28.jpg,1,1
Stealing103_x264_fr29.jpg,1,1
Stealing103_x264_fr3.jpg,1,1
Stealing103_x264_fr30.jpg,1,1
Stealing103_x264_fr31.jpg,1,1
Stealing103_x264_fr32.jpg,1,1
Stealing103_x264_fr33.jpg,1,1
Stealing103_x264_fr34.jpg,1,1
Stealing103_x264_fr35.jpg,1,1
Stealing103_x264_fr36.jpg,1,1
Stealing103_x264_fr37.jpg,1,1
Stealing103_x264_fr38.jpg,1,1
Stealing103_x264_fr39.jpg,1,1
Stealing103_x264_fr4.jpg,1,1
Stealing103_x264_fr40.jpg,1,1
Stealing103_x264_fr41.jpg,1,1
Stealing103_x264_fr42.jpg,1,1
Stealing103_x264_fr43.jpg,1,1
Stealing103_x264_fr44.jpg,1,1
Stealing103_x264_fr45.jpg,1,1
Stealing103_x264_fr46.jpg,1,1
Stealing103_x264_fr47.jpg,1,1
Stealing103_x264_fr48.jpg,1,1
Stealing103_x264_fr49.jpg,1,1
Stealing103_x264_fr5.jpg,1,1
Stealing103_x264_fr50.jpg,1,1
Stealing103_x264_fr51.jpg,1,1
Stealing103_x264_fr52.jpg,1,1
Stealing103_x264_fr53.jpg,1,1
Stealing103_x264_fr54.jpg,1,1
Stealing103_x264_fr55.jpg,1,1
Stealing103_x264_fr56.jpg,1,1
Stealing103_x264_fr57.jpg,1,1
Stealing103_x264_fr58.jpg,1,1
Stealing103_x264_fr59.jpg,1,1
Stealing103_x264_fr6.jpg,1,1
Stealing103_x264_fr60.jpg,1,1
Stealing103_x264_fr61.jpg,1,1
Stealing103_x264_fr62.jpg,1,1
Stealing103_x264_fr63.jpg,1,1
Stealing103_x264_fr64.jpg,1,1
Stealing103_x264_fr65.jpg,1,1
Stealing103_x264_fr66.jpg,1,1
Stealing103_x264_fr67.jpg,1,1
Stealing103_x264_fr68.jpg,1,1
Stealing103_x264_fr69.jpg,1,1
Stealing103_x264_fr7.jpg,1,1
Stealing103_x264_fr70.jpg,1,1
Stealing103_x264_fr71.jpg,1,1
Stealing103_x264_fr72.jpg,1,1
Stealing103_x264_fr73.jpg,1,1
Stealing103_x264_fr74.jpg,1,1
Stealing103_x264_fr75.jpg,1,1
Stealing103_x264_fr76.jpg,1,1
Stealing103_x264_fr77.jpg,1,1
Stealing103_x264_fr78.jpg,1,1
Stealing103_x264_fr79.jpg,1,1
Stealing103_x264_fr8.jpg,1,1
Stealing103_x264_fr80.jpg,1,1
Stealing103_x264_fr81.jpg,1,1
Stealing103_x264_fr82.jpg,1,1
Stealing103_x264_fr83.jpg,1,1
Stealing103_x264_fr84.jpg,1,1
Stealing103_x264_fr85.jpg,1,1
Stealing103_x264_fr86.jpg,1,1
Stealing103_x264_fr87.jpg,1,1
Stealing103_x264_fr88.jpg,1,1
Stealing103_x264_fr89.jpg,1,1
Stealing103_x264_fr9.jpg,1,1
Stealing103_x264_fr90.jpg,1,1
Stealing103_x264_fr91.jpg,1,1
Stealing103_x264_fr92.jpg,1,1
Stealing103_x264_fr93.jpg,1,1
Stealing103_x264_fr94.jpg,1,1
Stealing103_x264_fr95.jpg,1,1
Stealing103_x264_fr96.jpg,1,1
Stealing103_x264_fr97.jpg,1,1
Stealing103_x264_fr98.jpg,1,1
Stealing103_x264_fr99.jpg,1,1
Stealing104_x264_fr1.jpg,1,1
Stealing104_x264_fr10.jpg,1,1
Stealing104_x264_fr11.jpg,1,1
Stealing104_x264_fr12.jpg,1,1
Stealing104_x264_fr13.jpg,1,1
Stealing104_x264_fr14.jpg,1,1
Stealing104_x264_fr15.jpg,1,1
Stealing104_x264_fr16.jpg,1,1
Stealing104_x264_fr17.jpg,1,1
Stealing104_x264_fr18.jpg,1,1
Stealing104_x264_fr19.jpg,1,1
Stealing104_x264_fr2.jpg,1,1
Stealing104_x264_fr20.jpg,1,1
Stealing104_x264_fr21.jpg,1,1
Stealing104_x264_fr22.jpg,1,1
Stealing104_x264_fr23.jpg,1,1
Stealing104_x264_fr24.jpg,1,1
Stealing104_x264_fr25.jpg,1,1
Stealing104_x264_fr26.jpg,1,1
Stealing104_x264_fr27.jpg,1,1
Stealing104_x264_fr3.jpg,1,1
Stealing104_x264_fr4.jpg,1,1
Stealing104_x264_fr5.jpg,1,1
Stealing104_x264_fr6.jpg,1,1
Stealing104_x264_fr7.jpg,1,1
Stealing104_x264_fr8.jpg,1,1
Stealing104_x264_fr9.jpg,1,1
Stealing105_x264_fr1.jpg,1,1
Stealing105_x264_fr2.jpg,1,1
Stealing105_x264_fr3.jpg,1,1
Stealing105_x264_fr4.jpg,1,1
Stealing105_x264_fr5.jpg,1,1
Stealing106_x264_fr1.jpg,1,1
Stealing106_x264_fr2.jpg,1,1
Stealing107_x264_fr1.jpg,1,1
Stealing107_x264_fr10.jpg,1,1
Stealing107_x264_fr11.jpg,1,1
Stealing107_x264_fr12.jpg,1,1
Stealing107_x264_fr13.jpg,1,1
Stealing107_x264_fr14.jpg,1,1
Stealing107_x264_fr15.jpg,1,1
Stealing107_x264_fr16.jpg,1,1
Stealing107_x264_fr17.jpg,1,1
Stealing107_x264_fr18.jpg,1,1
Stealing107_x264_fr19.jpg,1,1
Stealing107_x264_fr2.jpg,1,1
Stealing107_x264_fr20.jpg,1,1
Stealing107_x264_fr21.jpg,1,1
Stealing107_x264_fr22.jpg,1,1
Stealing107_x264_fr23.jpg,1,1
Stealing107_x264_fr3.jpg,1,1
Stealing107_x264_fr4.jpg,1,1
Stealing107_x264_fr5.jpg,1,1
Stealing107_x264_fr6.jpg,1,1
Stealing107_x264_fr7.jpg,1,1
Stealing107_x264_fr8.jpg,1,1
Stealing107_x264_fr9.jpg,1,1
Stealing108_x264_fr1.jpg,1,0
Stealing108_x264_fr10.jpg,1,0
Stealing108_x264_fr2.jpg,1,0
Stealing108_x264_fr3.jpg,1,0
Stealing108_x264_fr4.jpg,1,0
Stealing108_x264_fr5.jpg,1,0
Stealing108_x264_fr6.jpg,1,0
Stealing108_x264_fr7.jpg,1,0
Stealing108_x264_fr8.jpg,1,0
Stealing108_x264_fr9.jpg,1,0
Stealing109_x264_fr1.jpg,1,1
Stealing109_x264_fr10.jpg,1,1
Stealing109_x264_fr11.jpg,1,1
Stealing109_x264_fr12.jpg,1,1
Stealing109_x264_fr13.jpg,1,1
Stealing109_x264_fr14.jpg,1,1
Stealing109_x264_fr15.jpg,1,1
Stealing109_x264_fr16.jpg,1,1
Stealing109_x264_fr17.jpg,1,1
Stealing109_x264_fr18.jpg,1,1
Stealing109_x264_fr19.jpg,1,1
Stealing109_x264_fr2.jpg,1,1
Stealing109_x264_fr20.jpg,1,1
Stealing109_x264_fr21.jpg,1,1
Stealing109_x264_fr22.jpg,1,1
Stealing109_x264_fr23.jpg,1,1
Stealing109_x264_fr24.jpg,1,1
Stealing109_x264_fr25.jpg,1,1
Stealing109_x264_fr26.jpg,1,1
Stealing109_x264_fr27.jpg,1,1
Stealing109_x264_fr28.jpg,1,1
Stealing109_x264_fr29.jpg,1,1
Stealing109_x264_fr3.jpg,1,1
Stealing109_x264_fr30.jpg,1,1
Stealing109_x264_fr31.jpg,1,1
Stealing109_x264_fr32.jpg,1,1
Stealing109_x264_fr33.jpg,1,1
Stealing109_x264_fr34.jpg,1,1
Stealing109_x264_fr35.jpg,1,1
Stealing109_x264_fr36.jpg,1,1
Stealing109_x264_fr37.jpg,1,1
Stealing109_x264_fr38.jpg,1,1
Stealing109_x264_fr39.jpg,1,1
Stealing109_x264_fr4.jpg,1,1
Stealing109_x264_fr40.jpg,1,1
Stealing109_x264_fr41.jpg,1,1
Stealing109_x264_fr42.jpg,1,1
Stealing109_x264_fr43.jpg,1,1
Stealing109_x264_fr44.jpg,1,1
Stealing109_x264_fr45.jpg,1,1
Stealing109_x264_fr46.jpg,1,1
Stealing109_x264_fr47.jpg,1,1
Stealing109_x264_fr48.jpg,1,1
Stealing109_x264_fr49.jpg,1,1
Stealing109_x264_fr5.jpg,1,1
Stealing109_x264_fr50.jpg,1,1
Stealing109_x264_fr51.jpg,1,1
Stealing109_x264_fr52.jpg,1,1
Stealing109_x264_fr53.jpg,1,1
Stealing109_x264_fr54.jpg,1,1
Stealing109_x264_fr55.jpg,1,1
Stealing109_x264_fr56.jpg,1,1
Stealing109_x264_fr57.jpg,1,1
Stealing109_x264_fr58.jpg,1,1
Stealing109_x264_fr59.jpg,1,1
Stealing109_x264_fr6.jpg,1,1
Stealing109_x264_fr60.jpg,1,1
Stealing109_x264_fr7.jpg,1,1
Stealing109_x264_fr8.jpg,1,1
Stealing109_x264_fr9.jpg,1,1
Stealing110_x264_fr1.jpg,1,1
Stealing111_x264_fr1.jpg,1,1
Stealing112_x264_fr1.jpg,1,1
Stealing112_x264_fr10.jpg,1,1
Stealing112_x264_fr11.jpg,1,1
Stealing112_x264_fr12.jpg,1,1
Stealing112_x264_fr13.jpg,1,1
Stealing112_x264_fr14.jpg,1,1
Stealing112_x264_fr2.jpg,1,1
Stealing112_x264_fr3.jpg,1,1
Stealing112_x264_fr4.jpg,1,1
Stealing112_x264_fr5.jpg,1,1
Stealing112_x264_fr6.jpg,1,1
Stealing112_x264_fr7.jpg,1,1
Stealing112_x264_fr8.jpg,1,1
Stealing112_x264_fr9.jpg,1,1
Stealing113_x264_fr1.jpg,1,1
Stealing113_x264_fr2.jpg,1,1
Stealing113_x264_fr3.jpg,1,1
Stealing114_x264_fr1.jpg,1,1
Stealing114_x264_fr10.jpg,1,1
Stealing114_x264_fr11.jpg,1,1
Stealing114_x264_fr12.jpg,1,1
Stealing114_x264_fr13.jpg,1,1
Stealing114_x264_fr14.jpg,1,1
Stealing114_x264_fr15.jpg,1,1
Stealing114_x264_fr16.jpg,1,1
Stealing114_x264_fr17.jpg,1,1
Stealing114_x264_fr18.jpg,1,1
Stealing114_x264_fr2.jpg,1,1
Stealing114_x264_fr3.jpg,1,1
Stealing114_x264_fr4.jpg,1,1
Stealing114_x264_fr5.jpg,1,1
Stealing114_x264_fr6.jpg,1,1
Stealing114_x264_fr7.jpg,1,1
Stealing114_x264_fr8.jpg,1,1
Stealing114_x264_fr9.jpg,1,1
Normal_Videos_888_x264_fr1.jpg,0,1
Normal_Videos_888_x264_fr10.jpg,0,0
Normal_Videos_888_x264_fr11.jpg,0,0
Normal_Videos_888_x264_fr12.jpg,0,0
Normal_Videos_888_x264_fr13.jpg,0,0
Normal_Videos_888_x264_fr14.jpg,0,0
Normal_Videos_888_x264_fr15.jpg,0,0
Normal_Videos_888_x264_fr16.jpg,0,0
Normal_Videos_888_x264_fr17.jpg,0,1
Normal_Videos_888_x264_fr18.jpg,0,1
Normal_Videos_888_x264_fr19.jpg,0,1
Normal_Videos_888_x264_fr2.jpg,0,1
Normal_Videos_888_x264_fr20.jpg,0,0
Normal_Videos_888_x264_fr21.jpg,0,0
Normal_Videos_888_x264_fr22.jpg,0,0
Normal_Videos_888_x264_fr23.jpg,0,1
Normal_Videos_888_x264_fr24.jpg,0,1
Normal_Videos_888_x264_fr25.jpg,0,1
Normal_Videos_888_x264_fr26.jpg,0,1
Normal_Videos_888_x264_fr27.jpg,0,1
Normal_Videos_888_x264_fr28.jpg,0,1
Normal_Videos_888_x264_fr29.jpg,0,1
Normal_Videos_888_x264_fr3.jpg,0,1
Normal_Videos_888_x264_fr30.jpg,0,1
Normal_Videos_888_x264_fr31.jpg,0,1
Normal_Videos_888_x264_fr32.jpg,0,0
Normal_Videos_888_x264_fr33.jpg,0,0
Normal_Videos_888_x264_fr34.jpg,0,0
Normal_Videos_888_x264_fr35.jpg,0,1
Normal_Videos_888_x264_fr36.jpg,0,1
Normal_Videos_888_x264_fr37.jpg,0,1
Normal_Videos_888_x264_fr38.jpg,0,1
Normal_Videos_888_x264_fr39.jpg,0,1
Normal_Videos_888_x264_fr4.jpg,0,1
Normal_Videos_888_x264_fr40.jpg,0,1
Normal_Videos_888_x264_fr41.jpg,0,1
Normal_Videos_888_x264_fr42.jpg,0,1
Normal_Videos_888_x264_fr43.jpg,0,0
Normal_Videos_888_x264_fr44.jpg,0,0
Normal_Videos_888_x264_fr45.jpg,0,0
Normal_Videos_888_x264_fr46.jpg,0,0
Normal_Videos_888_x264_fr47.jpg,0,0
Normal_Videos_888_x264_fr48.jpg,0,0
Normal_Videos_888_x264_fr49.jpg,0,1
Normal_Videos_888_x264_fr5.jpg,0,1
Normal_Videos_888_x264_fr50.jpg,0,1
Normal_Videos_888_x264_fr51.jpg,0,1
Normal_Videos_888_x264_fr52.jpg,0,1
Normal_Videos_888_x264_fr6.jpg,0,1
Normal_Videos_888_x264_fr7.jpg,0,1
Normal_Videos_888_x264_fr8.jpg,0,1
Normal_Videos_888_x264_fr9.jpg,0,1
Normal_Videos_889_x264_fr1.jpg,0,1
Normal_Videos_889_x264_fr2.jpg,0,1
Normal_Videos_890_x264_fr1.jpg,0,0
Normal_Videos_890_x264_fr10.jpg,0,0
Normal_Videos_890_x264_fr100.jpg,0,0
Normal_Videos_890_x264_fr101.jpg,0,0
Normal_Videos_890_x264_fr102.jpg,0,0
Normal_Videos_890_x264_fr103.jpg,0,0
Normal_Videos_890_x264_fr104.jpg,0,0
Normal_Videos_890_x264_fr105.jpg,0,0
Normal_Videos_890_x264_fr106.jpg,0,0
Normal_Videos_890_x264_fr107.jpg,0,0
Normal_Videos_890_x264_fr108.jpg,0,0
Normal_Videos_890_x264_fr109.jpg,0,0
Normal_Videos_890_x264_fr11.jpg,0,0
Normal_Videos_890_x264_fr110.jpg,0,0
Normal_Videos_890_x264_fr111.jpg,0,0
Normal_Videos_890_x264_fr112.jpg,0,0
Normal_Videos_890_x264_fr113.jpg,0,0
Normal_Videos_890_x264_fr114.jpg,0,0
Normal_Videos_890_x264_fr115.jpg,0,0
Normal_Videos_890_x264_fr116.jpg,0,0
Normal_Videos_890_x264_fr117.jpg,0,0
Normal_Videos_890_x264_fr118.jpg,0,0
Normal_Videos_890_x264_fr119.jpg,0,0
Normal_Videos_890_x264_fr12.jpg,0,0
Normal_Videos_890_x264_fr120.jpg,0,0
Normal_Videos_890_x264_fr121.jpg,0,0
Normal_Videos_890_x264_fr122.jpg,0,0
Normal_Videos_890_x264_fr123.jpg,0,0
Normal_Videos_890_x264_fr124.jpg,0,0
Normal_Videos_890_x264_fr125.jpg,0,0
Normal_Videos_890_x264_fr126.jpg,0,0
Normal_Videos_890_x264_fr127.jpg,0,0
Normal_Videos_890_x264_fr128.jpg,0,0
Normal_Videos_890_x264_fr129.jpg,0,0
Normal_Videos_890_x264_fr13.jpg,0,0
Normal_Videos_890_x264_fr130.jpg,0,0
Normal_Videos_890_x264_fr131.jpg,0,0
Normal_Videos_890_x264_fr132.jpg,0,0
Normal_Videos_890_x264_fr133.jpg,0,0
Normal_Videos_890_x264_fr134.jpg,0,0
Normal_Videos_890_x264_fr135.jpg,0,0
Normal_Videos_890_x264_fr136.jpg,0,0
Normal_Videos_890_x264_fr137.jpg,0,0
Normal_Videos_890_x264_fr138.jpg,0,0
Normal_Videos_890_x264_fr139.jpg,0,0
Normal_Videos_890_x264_fr14.jpg,0,0
Normal_Videos_890_x264_fr140.jpg,0,0
Normal_Videos_890_x264_fr141.jpg,0,0
Normal_Videos_890_x264_fr142.jpg,0,0
Normal_Videos_890_x264_fr143.jpg,0,0
Normal_Videos_890_x264_fr144.jpg,0,0
Normal_Videos_890_x264_fr145.jpg,0,0
Normal_Videos_890_x264_fr146.jpg,0,0
Normal_Videos_890_x264_fr147.jpg,0,0
Normal_Videos_890_x264_fr148.jpg,0,0
Normal_Videos_890_x264_fr149.jpg,0,0
Normal_Videos_890_x264_fr15.jpg,0,0
Normal_Videos_890_x264_fr150.jpg,0,0
Normal_Videos_890_x264_fr151.jpg,0,0
Normal_Videos_890_x264_fr152.jpg,0,0
Normal_Videos_890_x264_fr153.jpg,0,0
Normal_Videos_890_x264_fr154.jpg,0,0
Normal_Videos_890_x264_fr155.jpg,0,0
Normal_Videos_890_x264_fr156.jpg,0,0
Normal_Videos_890_x264_fr157.jpg,0,0
Normal_Videos_890_x264_fr158.jpg,0,0
Normal_Videos_890_x264_fr159.jpg,0,0
Normal_Videos_890_x264_fr16.jpg,0,0
Normal_Videos_890_x264_fr160.jpg,0,0
Normal_Videos_890_x264_fr161.jpg,0,0
Normal_Videos_890_x264_fr162.jpg,0,0
Normal_Videos_890_x264_fr163.jpg,0,0
Normal_Videos_890_x264_fr164.jpg,0,0
Normal_Videos_890_x264_fr165.jpg,0,0
Normal_Videos_890_x264_fr166.jpg,0,0
Normal_Videos_890_x264_fr167.jpg,0,0
Normal_Videos_890_x264_fr168.jpg,0,0
Normal_Videos_890_x264_fr169.jpg,0,0
Normal_Videos_890_x264_fr17.jpg,0,0
Normal_Videos_890_x264_fr170.jpg,0,0
Normal_Videos_890_x264_fr171.jpg,0,0
Normal_Videos_890_x264_fr172.jpg,0,0
Normal_Videos_890_x264_fr173.jpg,0,0
Normal_Videos_890_x264_fr174.jpg,0,0
Normal_Videos_890_x264_fr175.jpg,0,0
Normal_Videos_890_x264_fr176.jpg,0,0
Normal_Videos_890_x264_fr177.jpg,0,0
Normal_Videos_890_x264_fr178.jpg,0,0
Normal_Videos_890_x264_fr179.jpg,0,0
Normal_Videos_890_x264_fr18.jpg,0,0
Normal_Videos_890_x264_fr180.jpg,0,0
Normal_Videos_890_x264_fr181.jpg,0,0
Normal_Videos_890_x264_fr182.jpg,0,0
Normal_Videos_890_x264_fr183.jpg,0,0
Normal_Videos_890_x264_fr184.jpg,0,0
Normal_Videos_890_x264_fr185.jpg,0,0
Normal_Videos_890_x264_fr186.jpg,0,0
Normal_Videos_890_x264_fr187.jpg,0,0
Normal_Videos_890_x264_fr188.jpg,0,0
Normal_Videos_890_x264_fr189.jpg,0,0
Normal_Videos_890_x264_fr19.jpg,0,0
Normal_Videos_890_x264_fr190.jpg,0,0
Normal_Videos_890_x264_fr191.jpg,0,0
Normal_Videos_890_x264_fr192.jpg,0,0
Normal_Videos_890_x264_fr193.jpg,0,0
Normal_Videos_890_x264_fr194.jpg,0,0
Normal_Videos_890_x264_fr195.jpg,0,0
Normal_Videos_890_x264_fr196.jpg,0,0
Normal_Videos_890_x264_fr197.jpg,0,0
Normal_Videos_890_x264_fr198.jpg,0,0
Normal_Videos_890_x264_fr199.jpg,0,0
Normal_Videos_890_x264_fr2.jpg,0,0
Normal_Videos_890_x264_fr20.jpg,0,0
Normal_Videos_890_x264_fr200.jpg,0,0
Normal_Videos_890_x264_fr201.jpg,0,0
Normal_Videos_890_x264_fr202.jpg,0,0
Normal_Videos_890_x264_fr203.jpg,0,0
Normal_Videos_890_x264_fr204.jpg,0,0
Normal_Videos_890_x264_fr205.jpg,0,0
Normal_Videos_890_x264_fr206.jpg,0,0
Normal_Videos_890_x264_fr207.jpg,0,0
Normal_Videos_890_x264_fr208.jpg,0,0
Normal_Videos_890_x264_fr209.jpg,0,0
Normal_Videos_890_x264_fr21.jpg,0,0
Normal_Videos_890_x264_fr210.jpg,0,0
Normal_Videos_890_x264_fr211.jpg,0,0
Normal_Videos_890_x264_fr212.jpg,0,0
Normal_Videos_890_x264_fr213.jpg,0,0
Normal_Videos_890_x264_fr214.jpg,0,0
Normal_Videos_890_x264_fr215.jpg,0,0
Normal_Videos_890_x264_fr216.jpg,0,0
Normal_Videos_890_x264_fr217.jpg,0,0
Normal_Videos_890_x264_fr218.jpg,0,0
